date,min,max,mean,stDev,min_clm,max_clm,mean_clm,stDev_clm
2018-06-03T12:00:00.000000000,-0.8446602821350098,0.9481050372123718,0.40394991636276245,0.3633357584476471,0.0,1.0,0.6443382501602173,0.4787133038043976
2018-06-08T12:00:00.000000000,,,,,0.0,0.0,0.0,0.0
2018-06-13T12:00:00.000000000,,,,,0.0,0.0,0.0,0.0
2018-06-18T12:00:00.000000000,-0.5122683644294739,0.9448424577713013,0.2527482509613037,0.34123826026916504,0.0,1.0,0.8831461071968079,0.3212462067604065
2018-06-23T12:00:00.000000000,-0.30980637669563293,0.9291848540306091,0.2765441834926605,0.30852454900741577,0.0,1.0,0.8630300164222717,0.3438156247138977
2018-06-28T12:00:00.000000000,-0.12019757181406021,0.8663027882575989,0.5014392137527466,0.2857770621776581,0.0,1.0,0.5154584646224976,0.49976101517677307
