date,min,max,mean,stDev,min_clm,max_clm,mean_clm,stDev_clm
2020-12-03,-0.4060742259025574,1.0,0.08717832553089258,0.17620665103715774,0.0,1.0,0.981311154598825,0.1354236776149035
2020-12-08,-0.08987025171518326,0.9719579219818115,0.06006367249411774,0.10195814078381317,1.0,1.0,1.0,0.0
2020-12-13,-1.0,0.8087157607078552,0.06989702069923756,0.09542067424615473,0.0,1.0,0.9852739726027488,0.12045402240836595
2020-12-18,-0.05483448877930641,0.188343808054924,0.01042054345012076,0.022514309525454256,1.0,1.0,1.0,0.0
2020-12-23,-1.0,1.0,0.28312181277027293,0.2949009269220383,0.0,1.0,0.15844748858447477,0.3651600771521264
2020-12-28,-1.0,1.0,0.1814128082478047,0.2426811946276458,0.0,1.0,0.6089530332681029,0.487984873271378
